  0.625000000      0.695970535    
  0.156250000      0.363092273    
  0.100000001      0.300000042    
   3.90625000E-02  0.193743706    
   2.50000004E-02  0.156124994    
   6.25000009E-03   7.88094997E-02
   1.56250002E-03   3.94975729E-02
